service,service_call
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-04', 'pickup_date': '2019-03-02', 'pickup_location': 'SJC International Airport', 'pickup_time': '15:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-08', 'pickup_date': '2019-03-01', 'pickup_location': 'Canterbury Village', 'pickup_time': '12:30', 'type': 'Compact'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-08', 'pickup_date': '2019-03-04', 'pickup_location': 'Canterbury Village', 'pickup_time': '15:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_date': '2019-03-07', 'pickup_location': 'SJC International Airport', 'pickup_time': '17:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-05', 'pickup_date': '2019-03-03', 'pickup_location': 'Fremont BART Station', 'pickup_time': '12:00', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-08', 'pickup_date': '2019-03-04', 'pickup_location': 'Salesforce Transit Center', 'pickup_time': '12:30', 'type': 'Standard'}}"
RentalCars_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-08', 'pickup_date': '2019-03-03', 'pickup_location': 'Canterbury Village', 'pickup_time': '12:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'location': 'Sacramento', 'number_of_rooms': '1', 'place_name': 'Best Western Plus Sutter House', 'stay_length': '7'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'location': 'San Francisco', 'number_of_rooms': '1', 'place_name': 'Chancellor Hotel On Union Square', 'stay_length': '6'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-08', 'location': 'Long Beach', 'number_of_rooms': '1', 'place_name': 'Hyatt Centric The Pike Long Beach', 'stay_length': '6'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-10', 'location': 'San Diego', 'number_of_rooms': '1', 'place_name': 'Bahia Resort Hotel', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-11', 'location': 'Sacramento', 'number_of_rooms': '1', 'place_name': 'Best Western Plus Sutter House', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-11', 'location': 'San Francisco', 'number_of_rooms': '1', 'place_name': 'Bei Hotel San Francisco', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-07', 'location': 'Las Vegas', 'number_of_rooms': '1', 'place_name': 'Best Western Plus Las Vegas West', 'stay_length': '4'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-05', 'location': 'San Diego', 'number_of_rooms': '1', 'place_name': 'Bahia Resort Hotel', 'stay_length': '7'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-07', 'location': 'Fresno', 'number_of_rooms': '1', 'place_name': 'Doubletree By Hilton Hotel Fresno Convention Center', 'stay_length': '6'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-09', 'location': 'Anaheim', 'number_of_rooms': '2', 'place_name': 'Anaheim Portofino Inn & Suites', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-12', 'location': 'Fresno', 'number_of_rooms': '1', 'place_name': 'Piccadilly Inn Airport', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-03', 'location': 'Fresno', 'number_of_rooms': '1', 'place_name': 'Doubletree By Hilton Hotel Fresno Convention Center', 'stay_length': '4'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-06', 'location': 'Fresno', 'number_of_rooms': '2', 'place_name': 'Doubletree By Hilton Hotel Fresno Convention Center', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-12', 'location': 'Vancouver', 'number_of_rooms': '1', 'place_name': 'Atrium Inn Vancouver', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-07', 'location': 'Philadelphia', 'number_of_rooms': '1', 'place_name': 'Aka University City', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-10', 'location': 'San Francisco', 'number_of_rooms': '1', 'place_name': ""Beck'S Motor Lodge"", 'stay_length': '4'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'location': 'San Francisco', 'number_of_rooms': '1', 'place_name': 'Amsterdam Hostel San Francisco', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-09', 'location': 'Seattle', 'number_of_rooms': '3', 'place_name': 'Crowne Plaza Seattle Downtown', 'stay_length': '1'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'location': 'Los Angeles', 'number_of_rooms': '3', 'place_name': 'Banana Bungalow - Hollywood Hostel', 'stay_length': '5'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-06', 'location': 'Long Beach', 'number_of_rooms': '3', 'place_name': 'Courtyard By Marriott Long Beach Airport', 'stay_length': '4'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-09', 'location': 'Sacramento', 'number_of_rooms': '1', 'place_name': 'Best Western Plus Sutter House', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-07', 'location': 'Los Angeles', 'number_of_rooms': '1', 'place_name': 'Ac Hotel By Marriott Beverly Hills', 'stay_length': '5'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-11', 'location': 'San Francisco', 'number_of_rooms': '3', 'place_name': 'Argonaut Hotel', 'stay_length': '1'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-08', 'location': 'Long Beach', 'number_of_rooms': '1', 'place_name': 'Hyatt Centric The Pike Long Beach', 'stay_length': '6'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-12', 'location': 'San Francisco', 'number_of_rooms': '1', 'place_name': 'Bei Hotel San Francisco', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-11', 'location': 'Sacramento', 'number_of_rooms': '2', 'place_name': 'Sheraton Grand Sacramento Hotel', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-08', 'location': 'San Diego', 'number_of_rooms': '2', 'place_name': 'Best Western San Diego/Miramar Hotel', 'stay_length': '5'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-09', 'location': 'San Francisco', 'number_of_rooms': '1', 'place_name': 'Bei Hotel San Francisco', 'stay_length': '5'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-12', 'location': 'Anaheim', 'number_of_rooms': '1', 'place_name': 'Anaheim Desert Inn And Suites', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-08', 'location': 'Las Vegas', 'number_of_rooms': '1', 'place_name': 'Budget Suites Of America', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-06', 'location': 'San Francisco', 'number_of_rooms': '3', 'place_name': 'Amsterdam Hostel San Francisco', 'stay_length': '4'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-10', 'location': 'Sacramento', 'number_of_rooms': '1', 'place_name': 'Best Western Plus Sutter House', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-10', 'location': 'Fresno', 'number_of_rooms': '1', 'place_name': 'Doubletree By Hilton Hotel Fresno Convention Center', 'stay_length': '2'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-12', 'location': 'Sacramento', 'number_of_rooms': '2', 'place_name': 'Courtyard By Marriott Sacramento Midtown', 'stay_length': '1'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-09', 'location': 'Portland', 'number_of_rooms': '1', 'place_name': 'Aloft Portland Airport At Cascade Station', 'stay_length': '4'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-10', 'location': 'Long Beach', 'number_of_rooms': '1', 'place_name': 'Best Western Of Long Beach', 'stay_length': '3'}}"
Buses_1,"{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'location': 'Fresno', 'number_of_rooms': '1', 'place_name': 'Doubletree By Hilton Hotel Fresno Convention Center', 'stay_length': '3'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Li', 'transfer_amount': '1760'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'savings', 'recipient_name': 'Jasbir', 'transfer_amount': '900'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Philip', 'transfer_amount': '690'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Yumi', 'transfer_amount': '1170'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Jasbir', 'transfer_amount': '1400'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'uncle Richard', 'transfer_amount': '310'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'savings', 'recipient_name': 'Yumi', 'transfer_amount': '1290'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Mahmoud', 'transfer_amount': '470'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'savings', 'recipient_name': 'Dad', 'transfer_amount': '20'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Kagiso', 'transfer_amount': '1380'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Li', 'transfer_amount': '50'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'savings', 'recipient_name': 'Grace', 'transfer_amount': '1760'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Diego', 'transfer_amount': '850'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Yumi', 'transfer_amount': '350'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Philip', 'transfer_amount': '1310'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'savings', 'recipient_name': 'Li', 'transfer_amount': '370'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Philip', 'transfer_amount': '140'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Dad', 'transfer_amount': '160'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Justin', 'transfer_amount': '570'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'savings', 'recipient_name': 'Mom', 'transfer_amount': '120'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Jasbir', 'transfer_amount': '710'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Jasbir', 'transfer_amount': '1440'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'savings', 'recipient_name': 'Kagiso', 'transfer_amount': '850'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'savings', 'recipient_name': 'Mahmoud', 'transfer_amount': '1670'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Grace', 'transfer_amount': '1150'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Mom', 'transfer_amount': '70'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Mahmoud', 'transfer_amount': '1100'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_name': 'Li', 'transfer_amount': '1790'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Diego', 'transfer_amount': '260'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Mahmoud', 'transfer_amount': '1680'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'savings', 'recipient_name': 'uncle Richard', 'transfer_amount': '180'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'aunt Jenny', 'transfer_amount': '700'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Philip', 'transfer_amount': '180'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'uncle Richard', 'transfer_amount': '1200'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Mahmoud', 'transfer_amount': '320'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Grace', 'transfer_amount': '1570'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Grace', 'transfer_amount': '1340'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Grace', 'transfer_amount': '1420'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Svetlana', 'transfer_amount': '460'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Grace', 'transfer_amount': '1300'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'checking', 'recipient_account_type': 'checking', 'recipient_name': 'Philip', 'transfer_amount': '1120'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'savings', 'recipient_name': 'Mahmoud', 'transfer_amount': '610'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'aunt Jenny', 'transfer_amount': '990'}}"
Flights_3,"{'method': 'TransferMoney', 'parameters': {'account_type': 'savings', 'recipient_account_type': 'checking', 'recipient_name': 'Khadija', 'transfer_amount': '370'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Phoenix'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles', 'has_wifi': 'True', 'star_rating': '1'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Atlanta', 'has_wifi': 'True', 'number_of_rooms': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Phoenix', 'has_wifi': 'True', 'number_of_rooms': '1', 'star_rating': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Toronto'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Las Vegas', 'star_rating': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Vancouver'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Philadelphia'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles', 'has_wifi': 'True'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'San Diego', 'number_of_rooms': '3'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'New York', 'star_rating': '4'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Phoenix'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Sydney'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Chicago', 'star_rating': '1'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Portland'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Atlanta'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Portland', 'has_wifi': 'True', 'number_of_rooms': '1'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'New York', 'has_wifi': 'True', 'number_of_rooms': '3', 'star_rating': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'San Francisco', 'has_wifi': 'True', 'number_of_rooms': '1'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Phoenix'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Chicago', 'number_of_rooms': '1', 'star_rating': '1'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Seattle'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Phoenix'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'New York'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Atlanta', 'number_of_rooms': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Delhi', 'number_of_rooms': '1', 'star_rating': '1'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Atlanta'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'London'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Atlanta'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'London', 'number_of_rooms': '2', 'star_rating': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Nairobi', 'number_of_rooms': '3', 'star_rating': '4'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'San Francisco'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Sydney'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Phoenix', 'number_of_rooms': '1', 'star_rating': '3'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Seattle'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Seattle'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'San Diego'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'London', 'number_of_rooms': '2', 'star_rating': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'San Francisco'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Chicago', 'has_wifi': 'True'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'San Diego', 'has_wifi': 'True', 'number_of_rooms': '1'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Chicago'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Portland', 'has_wifi': 'True', 'number_of_rooms': '3', 'star_rating': '2'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Los Angeles'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Chicago'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Chicago'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Las Vegas'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Portland'}}"
Flights_3,"{'method': 'SearchHotel', 'parameters': {'destination': 'Portland', 'has_wifi': 'True', 'number_of_rooms': '2', 'star_rating': '2'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_city': 'Vancouver', 'pickup_date': '2019-03-11', 'pickup_time': '12:30'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_city': 'New York', 'pickup_date': '2019-03-07', 'pickup_time': '10:00'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_city': 'Toronto', 'pickup_date': '2019-03-07', 'pickup_time': '18:00', 'type': 'Compact'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_city': 'Anaheim', 'pickup_date': '2019-03-13', 'pickup_time': '12:15'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-06', 'pickup_city': 'Seattle', 'pickup_date': '2019-03-05', 'pickup_time': '12:00'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_city': 'New York', 'pickup_date': '2019-03-07', 'pickup_time': '12:30'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-04', 'pickup_city': 'Fremont', 'pickup_date': '2019-03-02', 'pickup_time': '15:45'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_city': 'Fremont', 'pickup_date': '2019-03-04', 'pickup_time': '11:00'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_city': 'Philadelphia', 'pickup_date': '2019-03-07', 'pickup_time': '16:30'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-06', 'pickup_city': 'San Diego', 'pickup_date': '2019-03-02', 'pickup_time': '12:00', 'type': 'Full-size'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_city': 'Paris', 'pickup_date': '2019-03-02', 'pickup_time': '13:45', 'type': 'Compact'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_city': 'Delhi', 'pickup_date': '2019-03-06', 'pickup_time': '09:30'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_city': 'Vancouver', 'pickup_date': '2019-03-09', 'pickup_time': '18:30', 'type': 'Standard'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_city': 'San Francisco', 'pickup_date': '2019-03-13', 'pickup_time': '09:15'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_city': 'Atlanta', 'pickup_date': '2019-03-03', 'pickup_time': '17:30'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_city': 'Seattle', 'pickup_date': '2019-03-06', 'pickup_time': '18:45'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_city': 'London', 'pickup_date': '2019-03-09', 'pickup_time': '12:00'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_city': 'San Diego', 'pickup_date': '2019-03-08', 'pickup_time': '17:00'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_city': 'Chicago', 'pickup_date': '2019-03-09', 'pickup_time': '15:30', 'type': 'Standard'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-06', 'pickup_city': 'Concord', 'pickup_date': '2019-03-05', 'pickup_time': '09:30'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_city': 'San Francisco', 'pickup_date': '2019-03-03', 'pickup_time': '10:45'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-04', 'pickup_city': 'Chicago', 'pickup_date': '2019-03-02', 'pickup_time': '12:15'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_city': 'Las Vegas', 'pickup_date': '2019-03-03', 'pickup_time': '15:45'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-06', 'pickup_city': 'Mexico City', 'pickup_date': '2019-03-02', 'pickup_time': '16:30'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-03', 'pickup_city': 'San Diego', 'pickup_date': '2019-03-01', 'pickup_time': '19:00', 'type': 'Full-size'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-06', 'pickup_city': 'Vancouver', 'pickup_date': '2019-03-05', 'pickup_time': '13:00', 'type': 'Compact'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_city': 'San Jose', 'pickup_date': '2019-03-09', 'pickup_time': '13:45'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_city': 'Long Beach', 'pickup_date': '2019-03-10', 'pickup_time': '13:00', 'type': 'Standard'}}"
Weather_1,"{'method': 'GetCarsAvailable', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_city': 'Nairobi', 'pickup_date': '2019-03-09', 'pickup_time': '15:30'}}"
