dialogue_id,service,turn_index,speaker,utterance,act,slot,value
1_00081,Hotels_4,5,SYSTEM,Okay. Please confirm the following: You will be checking in on March 3rd at 45 Park Lane in London. You will have 2 rooms and will be staying for 4 days.,,stay_length,
1_00081,Hotels_4,5,SYSTEM,Okay. Please confirm the following: You will be checking in on March 3rd at 45 Park Lane in London. You will have 2 rooms and will be staying for 4 days.,,location,
1_00081,Hotels_4,7,SYSTEM,The address is 45 Park Lane and the cost is $585 per night. The rooms have been booked.,INFORM,price_per_night,$585
1_00081,Hotels_4,7,SYSTEM,The address is 45 Park Lane and the cost is $585 per night. The rooms have been booked.,INFORM,street_address,45 Park Lane
1_00081,Hotels_4,7,SYSTEM,The address is 45 Park Lane and the cost is $585 per night. The rooms have been booked.,,price_per_night,
1_00081,Hotels_4,7,SYSTEM,The address is 45 Park Lane and the cost is $585 per night. The rooms have been booked.,,street_address,
1_00082,Hotels_4,0,USER,I would like to find a 3 star hotel in San Diego.,INFORM,star_rating,3
1_00082,Hotels_4,0,USER,I would like to find a 3 star hotel in San Diego.,INFORM,location,San Diego
1_00082,Hotels_4,0,USER,I would like to find a 3 star hotel in San Diego.,INFORM_INTENT,intent,SearchHotel
1_00082,Hotels_4,0,USER,I would like to find a 3 star hotel in San Diego.,,location,
1_00082,Hotels_4,1,SYSTEM,I have 10 hotels. One is called Bahia Resort Hotel and has 3 stars.,OFFER,place_name,Bahia Resort Hotel
1_00082,Hotels_4,1,SYSTEM,I have 10 hotels. One is called Bahia Resort Hotel and has 3 stars.,OFFER,star_rating,3
1_00082,Hotels_4,1,SYSTEM,I have 10 hotels. One is called Bahia Resort Hotel and has 3 stars.,INFORM_COUNT,count,10
1_00082,Hotels_4,1,SYSTEM,I have 10 hotels. One is called Bahia Resort Hotel and has 3 stars.,,place_name,
1_00082,Hotels_4,3,SYSTEM,"No, it is not.",INFORM,smoking_allowed,False
1_00082,Hotels_4,6,USER,I would like to reserve the hotel for next Tuesday.,INFORM,check_in_date,next Tuesday
1_00082,Hotels_4,6,USER,I would like to reserve the hotel for next Tuesday.,INFORM_INTENT,intent,ReserveHotel
1_00082,Hotels_4,6,USER,I would like to reserve the hotel for next Tuesday.,,check_in_date,
1_00082,Hotels_4,8,USER,I will need one room for 6 days.,INFORM,number_of_rooms,1
1_00082,Hotels_4,8,USER,I will need one room for 6 days.,INFORM,stay_length,6
1_00082,Hotels_4,8,USER,I will need one room for 6 days.,,stay_length,
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,CONFIRM,place_name,Bahia Resort Hotel
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,CONFIRM,check_in_date,March 5th
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,CONFIRM,stay_length,6
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,CONFIRM,location,San Diego
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,CONFIRM,number_of_rooms,1
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,,place_name,
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,,check_in_date,
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,,stay_length,
1_00082,Hotels_4,9,SYSTEM,Please confirm 1 room for 6 days beginning on March 5th at the Bahia Resort Hotel in San Diego.,,location,
1_00082,Hotels_4,11,SYSTEM,The reservation is confirmed and the number is +1 858-488-0551.,INFORM,phone_number,+1 858-488-0551
1_00082,Hotels_4,11,SYSTEM,The reservation is confirmed and the number is +1 858-488-0551.,,phone_number,
1_00083,Hotels_4,0,USER,"Hi I'll be travelling and need a hotel to stay in, can you find one for me?",INFORM_INTENT,intent,SearchHotel
1_00083,Hotels_4,2,USER,"I would like a hotel with a 1 star rating in London, UK.",INFORM,star_rating,1
1_00083,Hotels_4,2,USER,"I would like a hotel with a 1 star rating in London, UK.",INFORM,location,"London, UK"
1_00083,Hotels_4,2,USER,"I would like a hotel with a 1 star rating in London, UK.",,location,
1_00083,Hotels_4,3,SYSTEM,I managed to find a 1 star hotel called Abercorn House.,OFFER,place_name,Abercorn House
1_00083,Hotels_4,3,SYSTEM,I managed to find a 1 star hotel called Abercorn House.,OFFER,star_rating,1
1_00083,Hotels_4,3,SYSTEM,I managed to find a 1 star hotel called Abercorn House.,,place_name,
1_00083,Hotels_4,4,USER,Is there anything else? Preferably with three rooms?,INFORM,number_of_rooms,3
1_00083,Hotels_4,5,SYSTEM,I found a 1 star hotel called Astor Hyde Park Hostel.,OFFER,place_name,Astor Hyde Park Hostel
1_00083,Hotels_4,5,SYSTEM,I found a 1 star hotel called Astor Hyde Park Hostel.,OFFER,star_rating,1
1_00083,Hotels_4,5,SYSTEM,I found a 1 star hotel called Astor Hyde Park Hostel.,,place_name,
1_00083,Hotels_4,7,SYSTEM,The room cost is $90 per night and you can call them at +44 20 7581 0103.,INFORM,price_per_night,$90
1_00083,Hotels_4,7,SYSTEM,The room cost is $90 per night and you can call them at +44 20 7581 0103.,INFORM,phone_number,+44 20 7581 0103
1_00083,Hotels_4,7,SYSTEM,The room cost is $90 per night and you can call them at +44 20 7581 0103.,,price_per_night,
1_00083,Hotels_4,7,SYSTEM,The room cost is $90 per night and you can call them at +44 20 7581 0103.,,phone_number,
1_00083,Hotels_4,9,SYSTEM,Would you like me to book the hotel room for you?,OFFER_INTENT,intent,ReserveHotel
1_00083,Hotels_4,12,USER,I would like to check in on the 9th of this month.,INFORM,check_in_date,9th of this month
1_00083,Hotels_4,12,USER,I would like to check in on the 9th of this month.,,check_in_date,
1_00083,Hotels_4,14,USER,I would like to stay for 4 days.,INFORM,stay_length,4
1_00083,Hotels_4,14,USER,I would like to stay for 4 days.,,stay_length,
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,CONFIRM,place_name,Astor Hyde Park Hostel
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,CONFIRM,check_in_date,March 9th
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,CONFIRM,stay_length,4
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,CONFIRM,location,London
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,CONFIRM,number_of_rooms,3
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,,place_name,
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,,check_in_date,
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,,stay_length,
1_00083,Hotels_4,15,SYSTEM,So you would like to stay at the Astor Hyde Park Hostel in London on March 9th. The duration of your stay will be 4 days and you would like 3 rooms. Is this correct?,,location,
1_00083,Hotels_4,17,SYSTEM,The hotel has been booked. Their address is 191 Queen's Gate and smoking is not allowed.,INFORM,street_address,191 Queen's Gate
1_00083,Hotels_4,17,SYSTEM,The hotel has been booked. Their address is 191 Queen's Gate and smoking is not allowed.,INFORM,smoking_allowed,False
1_00083,Hotels_4,17,SYSTEM,The hotel has been booked. Their address is 191 Queen's Gate and smoking is not allowed.,,street_address,
1_00084,Hotels_4,0,USER,Please help me find a hotel in San Fran with 1 rooms.,INFORM,location,San Fran
1_00084,Hotels_4,0,USER,Please help me find a hotel in San Fran with 1 rooms.,INFORM,number_of_rooms,1
1_00084,Hotels_4,0,USER,Please help me find a hotel in San Fran with 1 rooms.,INFORM_INTENT,intent,SearchHotel
1_00084,Hotels_4,0,USER,Please help me find a hotel in San Fran with 1 rooms.,,location,
1_00084,Hotels_4,1,SYSTEM,I got 10 hotels and one is Amsterdam Hostel San Francisco which is a 1 star hotel.,OFFER,place_name,Amsterdam Hostel San Francisco
1_00084,Hotels_4,1,SYSTEM,I got 10 hotels and one is Amsterdam Hostel San Francisco which is a 1 star hotel.,OFFER,star_rating,1
1_00084,Hotels_4,1,SYSTEM,I got 10 hotels and one is Amsterdam Hostel San Francisco which is a 1 star hotel.,INFORM_COUNT,count,10
1_00084,Hotels_4,1,SYSTEM,I got 10 hotels and one is Amsterdam Hostel San Francisco which is a 1 star hotel.,,place_name,
1_00084,Hotels_4,3,SYSTEM,They are located at 749 Taylor Street and room costs $54 per night.,INFORM,price_per_night,$54
1_00084,Hotels_4,3,SYSTEM,They are located at 749 Taylor Street and room costs $54 per night.,INFORM,street_address,749 Taylor Street
1_00084,Hotels_4,3,SYSTEM,They are located at 749 Taylor Street and room costs $54 per night.,,price_per_night,
1_00084,Hotels_4,3,SYSTEM,They are located at 749 Taylor Street and room costs $54 per night.,,street_address,
1_00084,Hotels_4,4,USER,Can you find any other hotels? I prefer four - star hotel.,INFORM,star_rating,4
1_00084,Hotels_4,5,SYSTEM,I got 10 hotels and one is Argonaut Hotel which is a 4 star hotel.,OFFER,place_name,Argonaut Hotel
1_00084,Hotels_4,5,SYSTEM,I got 10 hotels and one is Argonaut Hotel which is a 4 star hotel.,OFFER,star_rating,4
1_00084,Hotels_4,5,SYSTEM,I got 10 hotels and one is Argonaut Hotel which is a 4 star hotel.,INFORM_COUNT,count,10
1_00084,Hotels_4,5,SYSTEM,I got 10 hotels and one is Argonaut Hotel which is a 4 star hotel.,,place_name,
1_00084,Hotels_4,7,SYSTEM,Will I reserve you the hotel?,OFFER_INTENT,intent,ReserveHotel
1_00084,Hotels_4,8,USER,"Yes, I want to check in on March 8th for two days.",INFORM,check_in_date,March 8th
1_00084,Hotels_4,8,USER,"Yes, I want to check in on March 8th for two days.",INFORM,stay_length,two
1_00084,Hotels_4,8,USER,"Yes, I want to check in on March 8th for two days.",,check_in_date,
1_00084,Hotels_4,8,USER,"Yes, I want to check in on March 8th for two days.",,stay_length,
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",CONFIRM,place_name,Argonaut Hotel
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",CONFIRM,check_in_date,March 8th
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",CONFIRM,stay_length,2
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",CONFIRM,location,San Francisco
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",CONFIRM,number_of_rooms,1
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",,place_name,
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",,check_in_date,
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",,stay_length,
1_00084,Hotels_4,9,SYSTEM,"Okay, you want 1 rooms at Argonaut Hotel in San Francisco on March 8th for 2 days. Please confirm.",,location,
1_00084,Hotels_4,11,SYSTEM,They are located at 495 Jefferson Street and their phone number is +1 415-563-0800. Your reservation is now confirmed!,INFORM,street_address,495 Jefferson Street
1_00084,Hotels_4,11,SYSTEM,They are located at 495 Jefferson Street and their phone number is +1 415-563-0800. Your reservation is now confirmed!,INFORM,phone_number,+1 415-563-0800
1_00084,Hotels_4,11,SYSTEM,They are located at 495 Jefferson Street and their phone number is +1 415-563-0800. Your reservation is now confirmed!,,street_address,
1_00084,Hotels_4,11,SYSTEM,They are located at 495 Jefferson Street and their phone number is +1 415-563-0800. Your reservation is now confirmed!,,phone_number,
1_00085,Hotels_4,0,USER,I need a hotel in San Fran.,INFORM,location,San Fran
1_00085,Hotels_4,0,USER,I need a hotel in San Fran.,INFORM_INTENT,intent,SearchHotel
1_00085,Hotels_4,0,USER,I need a hotel in San Fran.,,location,
1_00085,Hotels_4,1,SYSTEM,"There are 10 options, what about a 1 star called Amsterdam Hostel San Francisco.",OFFER,place_name,Amsterdam Hostel San Francisco
1_00085,Hotels_4,1,SYSTEM,"There are 10 options, what about a 1 star called Amsterdam Hostel San Francisco.",OFFER,star_rating,1
1_00085,Hotels_4,1,SYSTEM,"There are 10 options, what about a 1 star called Amsterdam Hostel San Francisco.",INFORM_COUNT,count,10
1_00085,Hotels_4,1,SYSTEM,"There are 10 options, what about a 1 star called Amsterdam Hostel San Francisco.",,place_name,
1_00085,Hotels_4,3,SYSTEM,No smoking is permitted and it costs $54 per night.,INFORM,price_per_night,$54
1_00085,Hotels_4,3,SYSTEM,No smoking is permitted and it costs $54 per night.,INFORM,smoking_allowed,False
1_00085,Hotels_4,3,SYSTEM,No smoking is permitted and it costs $54 per night.,,price_per_night,
1_00085,Hotels_4,5,SYSTEM,A 4 star called Argonaut Hotel.,OFFER,place_name,Argonaut Hotel
1_00085,Hotels_4,5,SYSTEM,A 4 star called Argonaut Hotel.,OFFER,star_rating,4
1_00085,Hotels_4,5,SYSTEM,A 4 star called Argonaut Hotel.,,place_name,
1_00085,Hotels_4,7,SYSTEM,Do you want me to book a room.,OFFER_INTENT,intent,ReserveHotel
1_00085,Hotels_4,10,USER,On Thursday next week for five nights.,INFORM,check_in_date,Thursday next week
1_00085,Hotels_4,10,USER,On Thursday next week for five nights.,INFORM,stay_length,five
1_00085,Hotels_4,10,USER,On Thursday next week for five nights.,,check_in_date,
1_00085,Hotels_4,10,USER,On Thursday next week for five nights.,,stay_length,
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,CONFIRM,place_name,Argonaut Hotel
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,CONFIRM,check_in_date,March 7th
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,CONFIRM,stay_length,5
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,CONFIRM,location,San Francisco
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,CONFIRM,number_of_rooms,1
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,,place_name,
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,,check_in_date,
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,,stay_length,
1_00085,Hotels_4,11,SYSTEM,To confirm then that is 1 room for 5 nights from March 7th in the Argonaut Hotel in San Francisco.,,location,
1_00085,Hotels_4,13,SYSTEM,495 Jefferson Street and they charge $396 per night.,INFORM,price_per_night,$396
1_00085,Hotels_4,13,SYSTEM,495 Jefferson Street and they charge $396 per night.,INFORM,street_address,495 Jefferson Street
1_00085,Hotels_4,13,SYSTEM,495 Jefferson Street and they charge $396 per night.,,price_per_night,
1_00085,Hotels_4,13,SYSTEM,495 Jefferson Street and they charge $396 per night.,,street_address,
1_00086,Hotels_4,0,USER,Me and my boyfriend are hoping you can recommend a four star hotel. We are hoping to get one room.,INFORM,star_rating,4
1_00086,Hotels_4,0,USER,Me and my boyfriend are hoping you can recommend a four star hotel. We are hoping to get one room.,INFORM,number_of_rooms,1
1_00086,Hotels_4,0,USER,Me and my boyfriend are hoping you can recommend a four star hotel. We are hoping to get one room.,INFORM_INTENT,intent,SearchHotel
1_00086,Hotels_4,2,USER,"London, England is where we would prefer to get a hotel room.",INFORM,location,"London, England"
1_00086,Hotels_4,2,USER,"London, England is where we would prefer to get a hotel room.",,location,
1_00086,Hotels_4,3,SYSTEM,My search located 10 hotels with a 4 star rating. One of the hotels is called Ace Hotel London.,OFFER,place_name,Ace Hotel London
1_00086,Hotels_4,3,SYSTEM,My search located 10 hotels with a 4 star rating. One of the hotels is called Ace Hotel London.,OFFER,star_rating,4
1_00086,Hotels_4,3,SYSTEM,My search located 10 hotels with a 4 star rating. One of the hotels is called Ace Hotel London.,INFORM_COUNT,count,10
1_00086,Hotels_4,3,SYSTEM,My search located 10 hotels with a 4 star rating. One of the hotels is called Ace Hotel London.,,place_name,
1_00086,Hotels_4,5,SYSTEM,I can make a reservation for you if you like.,OFFER_INTENT,intent,ReserveHotel
1_00086,Hotels_4,6,USER,"I would like a reservation, thank you. My preferred check in date is the 5th of March. I would like to book the room for 7 days.",INFORM,check_in_date,5th of March
1_00086,Hotels_4,6,USER,"I would like a reservation, thank you. My preferred check in date is the 5th of March. I would like to book the room for 7 days.",INFORM,stay_length,7
1_00086,Hotels_4,6,USER,"I would like a reservation, thank you. My preferred check in date is the 5th of March. I would like to book the room for 7 days.",,check_in_date,
1_00086,Hotels_4,6,USER,"I would like a reservation, thank you. My preferred check in date is the 5th of March. I would like to book the room for 7 days.",,stay_length,
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,CONFIRM,place_name,Ace Hotel London
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,CONFIRM,check_in_date,March 5th
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,CONFIRM,stay_length,7
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,CONFIRM,location,London
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,CONFIRM,number_of_rooms,1
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,,place_name,
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,,check_in_date,
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,,stay_length,
1_00086,Hotels_4,7,SYSTEM,With your approval I will reserve 1 room at the Ace Hotel London on March 5th for 7 days. This hotel is in London.,,location,
1_00087,Hotels_4,0,USER,"Find me 1 room in a four star hotel located in London, England please.",INFORM,star_rating,4
1_00087,Hotels_4,0,USER,"Find me 1 room in a four star hotel located in London, England please.",INFORM,location,"London, England"
1_00087,Hotels_4,0,USER,"Find me 1 room in a four star hotel located in London, England please.",INFORM,number_of_rooms,1
1_00087,Hotels_4,0,USER,"Find me 1 room in a four star hotel located in London, England please.",INFORM_INTENT,intent,SearchHotel
1_00087,Hotels_4,0,USER,"Find me 1 room in a four star hotel located in London, England please.",,location,
1_00087,Hotels_4,1,SYSTEM,"I found the Ace Hotel London, it has 4 stars.",OFFER,place_name,Ace Hotel London
1_00087,Hotels_4,1,SYSTEM,"I found the Ace Hotel London, it has 4 stars.",OFFER,star_rating,4
1_00087,Hotels_4,1,SYSTEM,"I found the Ace Hotel London, it has 4 stars.",,place_name,
1_00087,Hotels_4,3,SYSTEM,Should I book you a room?,OFFER_INTENT,intent,ReserveHotel
1_00087,Hotels_4,4,USER,Alright make the arrival time for 4th of March.,INFORM,check_in_date,4th of March
1_00087,Hotels_4,4,USER,Alright make the arrival time for 4th of March.,,check_in_date,
1_00087,Hotels_4,6,USER,I would say 6 days.,INFORM,stay_length,6
1_00087,Hotels_4,6,USER,I would say 6 days.,,stay_length,
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,CONFIRM,place_name,Ace Hotel London
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,CONFIRM,check_in_date,March 4th
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,CONFIRM,stay_length,6
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,CONFIRM,location,London
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,CONFIRM,number_of_rooms,1
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,,place_name,
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,,check_in_date,
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,,stay_length,
1_00087,Hotels_4,7,SYSTEM,Do I have this right? You want me to reserve you 1 room at the Ace Hotel London in London for a 6 day stay beginning March 4th.,,location,
1_00087,Hotels_4,9,SYSTEM,You will find the room I booked for you at 100 Shoreditch High Street.,INFORM,street_address,100 Shoreditch High Street
1_00087,Hotels_4,9,SYSTEM,You will find the room I booked for you at 100 Shoreditch High Street.,,street_address,
1_00087,Hotels_4,11,SYSTEM,You can not smoke anywhere on the property.,INFORM,smoking_allowed,False
1_00088,Hotels_4,0,USER,"Hi, could you help me search for a hotel please?",INFORM_INTENT,intent,SearchHotel
1_00088,Hotels_4,2,USER,Something in Kuala Lumpur will be great.,INFORM,location,Kuala Lumpur
1_00088,Hotels_4,2,USER,Something in Kuala Lumpur will be great.,,location,
1_00088,Hotels_4,3,SYSTEM,"There are 10 hotels in that area, how about Alila Bangsar, a 5 star hotel?",OFFER,place_name,Alila Bangsar
1_00088,Hotels_4,3,SYSTEM,"There are 10 hotels in that area, how about Alila Bangsar, a 5 star hotel?",OFFER,star_rating,5
1_00088,Hotels_4,3,SYSTEM,"There are 10 hotels in that area, how about Alila Bangsar, a 5 star hotel?",INFORM_COUNT,count,10
1_00088,Hotels_4,3,SYSTEM,"There are 10 hotels in that area, how about Alila Bangsar, a 5 star hotel?",,place_name,
1_00088,Hotels_4,4,USER,Are there any alternative three star hotel with one room?,INFORM,star_rating,3
1_00088,Hotels_4,4,USER,Are there any alternative three star hotel with one room?,INFORM,number_of_rooms,1
1_00088,Hotels_4,5,SYSTEM,"Sure, there are 10 hotels which you may like, how about a 3 star hotel called Alpha Genesis Hotel?",OFFER,place_name,Alpha Genesis Hotel
1_00088,Hotels_4,5,SYSTEM,"Sure, there are 10 hotels which you may like, how about a 3 star hotel called Alpha Genesis Hotel?",OFFER,star_rating,3
1_00088,Hotels_4,5,SYSTEM,"Sure, there are 10 hotels which you may like, how about a 3 star hotel called Alpha Genesis Hotel?",INFORM_COUNT,count,10
1_00088,Hotels_4,5,SYSTEM,"Sure, there are 10 hotels which you may like, how about a 3 star hotel called Alpha Genesis Hotel?",,place_name,
1_00088,Hotels_4,6,USER,"Sure, could you make a reservation on the 4th of March please?",INFORM,check_in_date,4th of March
1_00088,Hotels_4,6,USER,"Sure, could you make a reservation on the 4th of March please?",INFORM_INTENT,intent,ReserveHotel
1_00088,Hotels_4,6,USER,"Sure, could you make a reservation on the 4th of March please?",,check_in_date,
1_00088,Hotels_4,8,USER,Most likely for 4 days.,INFORM,stay_length,4
1_00088,Hotels_4,8,USER,Most likely for 4 days.,,stay_length,
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",CONFIRM,place_name,Alpha Genesis Hotel
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",CONFIRM,check_in_date,March 4th
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",CONFIRM,stay_length,4
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",CONFIRM,location,Kuala Lumpur
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",CONFIRM,number_of_rooms,1
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",,place_name,
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",,check_in_date,
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",,stay_length,
1_00088,Hotels_4,9,SYSTEM,"Sure, please confirm your reservation for 1 room at Alpha Genesis Hotel in Kuala Lumpur for 4 days from March 4th.",,location,
1_00088,Hotels_4,11,SYSTEM,"Your reservation has been made. They are located at 45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan and this will set you back $162 each night.",INFORM,price_per_night,$162
1_00088,Hotels_4,11,SYSTEM,"Your reservation has been made. They are located at 45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan and this will set you back $162 each night.",INFORM,street_address,"45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan"
1_00088,Hotels_4,11,SYSTEM,"Your reservation has been made. They are located at 45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan and this will set you back $162 each night.",,price_per_night,
1_00088,Hotels_4,11,SYSTEM,"Your reservation has been made. They are located at 45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan and this will set you back $162 each night.",,street_address,
1_00089,Hotels_4,0,USER,Help me look for a hotel.,INFORM_INTENT,intent,SearchHotel
1_00089,Hotels_4,2,USER,I need a hotel in NYC.,INFORM,location,NYC
1_00089,Hotels_4,2,USER,I need a hotel in NYC.,,location,
1_00089,Hotels_4,3,SYSTEM,"There are 10 matches in NYC. One of the matches is a 5 star hotel, it's 1 Hotel Brooklyn Bridge.",OFFER,place_name,1 Hotel Brooklyn Bridge
